total_transactions,num_deposit,num_borrow,num_repay,num_redeem,num_liquidation,total_usd_deposit,total_usd_borrow,total_usd_repay,wallet,avg_tx_interval,repay_borrow_ratio
4,3,1,0,0,0,31.471165391082945,10.478964560687816,0.0,0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,386.0,0.0
4,1,1,1,1,0,7598.77567107026,1996.7224808472793,1996.7224808472793,0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,26.666666666666668,1.0
29,10,4,3,12,0,73353.12962743136,2.6596095021917655e-08,7.135955730941141e-09,0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,265575.96428571426,0.26830840110401355
3,2,1,0,0,0,5.896048931968108,2.9480244853892295,0.0,0x04a6b171582bf89567aa91780db5ad2479fc383c,448.0,0.0
21,7,3,3,8,0,24065.14679084663,17015.587065694042,16923.706576849923,0x04a72dd82489175d80e1c165e1aba1771955a0f0,112138.45,0.9946002163493164
11,7,1,0,3,0,4743.47490920189,2.600549892203571e-09,0.0,0x04a74af2379f0263a60b5df186e0e66d32c88539,144272.9,0.0
1,1,0,0,0,0,0.19064924528960764,0.0,0.0,0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,0.0,0.0
3,2,1,0,0,0,0.002238362875294743,1.0031117590340705e-15,0.0,0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,25.0,0.0
1,1,0,0,0,0,0.14042646726356012,0.0,0.0,0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,0.0,0.0
2,2,0,0,0,0,2.190112254011165e-12,0.0,0.0,0x04a9e17c30292cef63922a16dd24ce3893775ea0,482821.0,0.0
1,1,0,0,0,0,1.239674588401654e-12,0.0,0.0,0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,0.0,0.0
1,1,0,0,0,0,0.02119712179832007,0.0,0.0,0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,0.0,0.0
10,0,0,0,10,0,0.0,0.0,0.0,0x04ab33227e660e5f2e8263a030a00b71c9323bac,64003.88888888889,0.0
3,3,0,0,0,0,0.001000874486957322,0.0,0.0,0x04aba30626401711e202d5f616cc3bd5fd436408,297638.0,0.0
6,2,1,1,2,0,4267.7281395143145,3371.6641780127284,3378.403989029927,0x04ac9be993d9bb591192402243a45e1e9f72b1f8,85597.0,1.001998956794437
1,1,0,0,0,0,1.0173337887748122,0.0,0.0,0x04ae0e27e25f13714dbd04b248b64dd748761b79,0.0,0.0
1,1,0,0,0,0,0.23843827896881678,0.0,0.0,0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,0.0,0.0
5,2,1,1,1,0,18.218705498030232,1.0489866066005147,1.028840400734879,0x04ae8c108743167c7457073ba8c1571fd5d56325,50085.5,0.9807946014383119
1,1,0,0,0,0,1.0724686284791447e-12,0.0,0.0,0x04ae99f5c4658cad9939c31bc45dd80406f8585d,0.0,0.0
2,2,0,0,0,0,1904.28029675142,0.0,0.0,0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,22.0,0.0
2,2,0,0,0,0,1.1862078824045545e-12,0.0,0.0,0x04b0a41216bb2d497f14975b2822033f7448e8b1,946289.0,0.0
2,1,1,0,0,0,1.006698599768394e-10,49.78886452579907,0.0,0x04b12ef29de958ef09e983938f51a52fa5f7c487,108.0,0.0
2,1,0,0,1,0,875.736947267182,0.0,0.0,0x04b16c6a736628ce683a80c5596d31cc5356cc4b,2320764.0,0.0
1,1,0,0,0,0,0.16531417622476371,0.0,0.0,0x04b195e405d68f64d1ec39cd6504dfc8ac048243,0.0,0.0
1,1,0,0,0,0,1.8673583707083654,0.0,0.0,0x04b223027e2abc98aa863153c652fd9ee45ef855,0.0,0.0
18,11,5,2,0,0,16925.031281174797,216.19193234340094,216.73514147704455,0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,611187.4705882353,1.0025126244432692
23,6,4,2,11,0,16538.060341001477,9.004384641461787e-09,9.038561074276112e-09,0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,87326.90909090909,1.0037955323073333
1,1,0,0,0,0,1.107468631291003e-12,0.0,0.0,0x04b351407edcbcf7d3eaf684be50036b27421a43,0.0,0.0
1,1,0,0,0,0,1.028358224508947,0.0,0.0,0x04b3ed7b273e9d71d85e364d5101652648be0867,0.0,0.0
9,8,0,0,1,0,23.98396168343796,0.0,0.0,0x04b432062e5c082fb32738f31fff2e635e6e7f1f,87565.25,0.0
1,1,0,0,0,0,1.0726310684001698e-14,0.0,0.0,0x04b504db381e3058c6f83218501b74d647bbdbd5,0.0,0.0
4,1,1,1,1,0,2400.2657050527396,502.0523352500015,502.0523352500015,0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,36.0,1.0
64,26,25,6,7,0,37881.64624386954,26638.66072388468,18990.174850631684,0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,16974.11111111111,0.7128802400191525
5,2,1,1,1,0,2.0149450959987434e-09,1.712361519655705e-09,3.3345987488032146e-10,0x04b59920172985237d8c10f2ee2b3dbf7d56154c,126.5,0.19473684210526315
211,40,52,103,16,0,207974.32477105415,60233.382559857666,47516.931735595404,0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,32541.704761904763,0.7888803470131346
35,23,8,1,3,0,229.0586525555129,110.3405422985075,1.0018330197211507e-11,0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,198300.17647058822,9.079464346032146e-14
3,1,1,0,1,0,5.310752572374179e-14,4.1104327031202997e-13,0.0,0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,72.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,0.0,0.0
3,2,1,0,0,0,140.2923225914231,73.80617870174088,0.0,0x04b7f0bb0ec9de8313180276279984125e9c3f7c,225375.0,0.0
5,4,0,0,1,0,8008.475694691501,0.0,0.0,0x04b80ffd9e33286ced79539f6e2a20ca45247833,2029650.0,0.0
14,6,1,1,6,0,5465.737102853083,3.000039877837469e-09,3.026502817381195e-09,0x04b8b16b405662a4d14e27d943036dbd31aab01a,307061.8461538461,1.0088208625956003
1,1,0,0,0,0,3.7288955941456843,0.0,0.0,0x04b9164c0335c93939dc6edb65d2274e96129afe,0.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,0.0,0.0
41,4,11,17,9,0,6551.346123613578,25185.95125277752,25365.556588776028,0x04b98ee207121943d1e76080a5b4b93345663335,84912.6,1.0071311714294968
1,1,0,0,0,0,1.1321484780659459e-12,0.0,0.0,0x04ba162fac660a46e6b234413543a18cf101670e,0.0,0.0
2,2,0,0,0,0,1.1365824544099496e-12,0.0,0.0,0x04bc46819f14a5580ed913688666c6f589f55403,20.0,0.0
1,1,0,0,0,0,0.17704710475460367,0.0,0.0,0x04bc88e5693ac863f9c693930354cf6a000ef077,0.0,0.0
1,1,0,0,0,0,0.22603542030325904,0.0,0.0,0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,0.0,0.0
25,15,7,2,1,0,1581.208641101029,34.15849774296827,1.758839419110591e-10,0x04bdc271b7afd68bbd52c9366880849c15ba42b7,255258.83333333334,5.149053779663535e-12
2,2,0,0,0,0,1.0602877759126272e-12,0.0,0.0,0x04bdc83e595387020b8cc984cb0e51320f546d74,503745.0,0.0
5,0,1,2,2,0,0.0,11.9526083831875,24.1260901653211,0x04bdfb9f9704694ca365b8e27bbdb7e093475340,1892.5,2.018479096098955
7,2,1,2,2,0,9.869915668580065,0.9941100089159657,3.38991417669454,0x04be2a942c1060db1c7615670bb55950a52f8b15,76.66666666666667,3.409999040640478
8,3,2,3,0,0,1215.339865737224,3.016118192217126e-10,3.0291635985805435e-10,0x04bed630357309dc193bebce09a2ae1381166b33,647711.8571428572,1.0043252304890042
13,2,2,0,9,0,298.42265240028104,125.60793810288787,0.0,0x04bee613690e98a1959f236c38abaa5f2439b14a,719135.5833333334,0.0
1,1,0,0,0,0,0.17790117682720535,0.0,0.0,0x04bef5ce18d1211e16d3dd30252f7eca71198412,0.0,0.0
1,1,0,0,0,0,1.8040378483079096,0.0,0.0,0x04bf664ad34a7a838518ba3c22eb1174584589b1,0.0,0.0
1,1,0,0,0,0,11.33397913202877,0.0,0.0,0x04c009847728a5d8094b1c88954d5f1a39d02c75,0.0,0.0
7,4,2,0,0,1,33432.18857971141,2.5019708126462914e-08,0.0,0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,533983.3333333334,0.0
1,1,0,0,0,0,1.1025943064186614e-12,0.0,0.0,0x04c172c3ea090370e7947415ea2d0ee6a486702b,0.0,0.0
66,18,12,12,24,0,96477.28795933761,3551.0008547235348,3880.160372629088,0x04c18cbf703c72591f1800b52d801a948f55e00c,133206.5076923077,1.0926948574139896
1,1,0,0,0,0,1.3380549005848374e-12,0.0,0.0,0x04c21b856704bd1bf00faceae9a76af5742aa60d,0.0,0.0
3,2,1,0,0,0,0.0022557052314817684,6.0836139686034645e-18,0.0,0x04c233493c34a74c4739fc589b52d25c5776de4e,581.0,0.0
2,1,0,0,1,0,4.527217740267893,0.0,0.0,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,2070064.0,0.0
2,2,0,0,0,0,2.039405320595711,0.0,0.0,0x04c2596bb175752f87f3f41e7352543beec82edf,75417.0,0.0
1,1,0,0,0,0,1.0801121507220515e-12,0.0,0.0,0x04c28766bf1e464f9a87432281d6a456342b7c3e,0.0,0.0
1,1,0,0,0,0,1.0999861594219144e-12,0.0,0.0,0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,0.0,0.0
20,4,2,1,13,0,2.0956827647336872e-05,2.9071990912618424e-08,2.909044587067541e-08,0x04c2e657cb2b0d86d7129819808430d889ed2660,159502.57894736843,1.0006348020028093
6,5,1,0,0,0,0.00011365238141380915,1.1365237938343968e-06,0.0,0x04c322117e21cd15163b9954eff247e9f32359a9,481118.4,0.0
101,48,8,7,35,3,34090.14970019377,767.223690301622,767.223945232465,0x04c3611d4504b454f1309e0f523db8d0f95feac2,83921.6,1.000000332277074
1,1,0,0,0,0,1.0947877783805775,0.0,0.0,0x04c3ef3269f17c13df50fc16197df38f90c5c587,0.0,0.0
6,3,3,0,0,0,117023.16928167392,90159.64090379803,0.0,0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,461541.6,0.0
1,1,0,0,0,0,1.248628389846013e-12,0.0,0.0,0x04c478f571836b5dbcf487f7936f3416c4df0b67,0.0,0.0
118,52,36,14,16,0,4846.405312364695,2906.6683474847373,769.0191172476557,0x04c55912af70c59cefbc350eb864071f24835fcf,25215.97435897436,0.2645706442267899
4,3,0,0,1,0,1.5333054335932588,0.0,0.0,0x04c5b00702a584b793238546243d15f6edb61527,845615.6666666666,0.0
2,1,1,0,0,0,0.04001894316000016,0.005050076626327671,0.0,0x04c5ed69842a879976fb324716396c09a6470585,0.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,0.0,0.0
1,1,0,0,0,0,0.9893745032397964,0.0,0.0,0x04c665fe7d65749cb83076630cae591cb8ec8307,0.0,0.0
17,6,2,3,6,0,26.99389439136277,7.876038724299495e-10,7.889486283187729e-10,0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,18186.625,1.0017074013166982
2,2,0,0,0,0,5.054942998132906e-12,0.0,0.0,0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,494985.0,0.0
2,2,0,0,0,0,2.041564213999219e-12,0.0,0.0,0x04c703a95f5d4215926e8b45668f709bcfef0163,236042.0,0.0
26,11,10,2,3,0,325.277395964745,6.381396390307596e-09,3.3339924056495186e-09,0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,239432.0,0.522454992877948
85,33,21,12,19,0,33731.45682626811,18715.010068859294,1534.419064177526,0x04c89b6513400df610c062f09bc243a743f34fd9,109147.11904761905,0.08198868493962029
1,1,0,0,0,0,0.17458227651310435,0.0,0.0,0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,0.0,0.0
12,5,1,1,5,0,3.867850791715538e-08,1.0003946933728114e-08,1.001243185693935e-08,0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,94153.90909090909,1.000848157558956
9,5,0,0,4,0,33559.11695490949,0.0,0.0,0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,742239.625,0.0
2,2,0,0,0,0,1.3696079339652033e-12,0.0,0.0,0x04c9a437a766af5c8de653ac66d61e9217a7455f,668652.0,0.0
3,2,1,0,0,0,17.047856907515953,5.682618969171984,0.0,0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,81.0,0.0
4,1,1,1,1,0,6249.683655215881,998.7538098365385,998.7538098365385,0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,45.333333333333336,1.0
1,1,0,0,0,0,7.898191736389911,0.0,0.0,0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,0.0,0.0
125,80,44,1,0,0,2788531.2739925548,1600096.8542000477,4.5839250914935236e-09,0x04ca9d52ee6f8638fa959375b6963d080d4c844f,89317.6370967742,2.8647797659631116e-15
1,1,0,0,0,0,1.2424714590607449,0.0,0.0,0x04cb9f14ec7372bc0cce89756a395787703d8bd2,0.0,0.0
1,1,0,0,0,0,0.14599617513714178,0.0,0.0,0x04cc760c74225af2df2dff53f0710c61c22edad3,0.0,0.0
1,1,0,0,0,0,1.0780971364845187,0.0,0.0,0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,0.0,0.0
2,1,1,0,0,0,2.9170240907690766e-10,2.3748124083690457e-10,0.0,0x04ccc2b6e312d9bd573b3885b4c2bfd29c5493e3,48401.0,0.0
8,6,0,0,2,0,99.98649935178763,0.0,0.0,0x04ccd789d60c68242d38ba1691a5debe545d9d74,911261.8571428572,0.0
1,1,0,0,0,0,0.11038640370379865,0.0,0.0,0x04cd1eed570dbc3ab3793b06160cdf21797806c5,0.0,0.0
5,3,0,0,2,0,243.0265237803788,0.0,0.0,0x04cd500c83e303daad0971760823fcb6f8c870e7,1962122.25,0.0
4,1,1,1,1,0,1985.4235488100016,700.1203025509219,700.1203025509219,0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,30.0,1.0
99,41,18,17,23,0,681873.0671049285,4.192302899835361e-07,4.110297564825546e-07,0x04cda19cb300c98a5ff01a9bafc907e8751268d8,93061.35714285714,0.9804390720400867
2,1,1,0,0,0,0.0013699131510779606,7.534522362331577e-05,0.0,0x04ce10ad684ea76ea7bf024ec8febcc7bb7b89f3,268.0,0.0
4,4,0,0,0,0,2.24937736779669,0.0,0.0,0x04cf5e616dda9b78c09039cb39ccddb5631d066f,219784.66666666666,0.0
1,1,0,0,0,0,1.1414195673165513,0.0,0.0,0x04cf852c910191225e836742eeffffccc4b99d1c,0.0,0.0
13,0,0,0,13,0,0.0,0.0,0.0,0x04cfb28b98f11cae504cf359c247ab64c21be05e,403576.1666666667,0.0
2,2,0,0,0,0,2.058713336941506,0.0,0.0,0x04d079566c66be71fa4a6a70ed58c65284f6f82b,605199.0,0.0
4,1,1,1,1,0,1721.0469279832776,701.3625377521015,701.3625377521015,0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,84.0,1.0
1,1,0,0,0,0,1.0898996329371793e-12,0.0,0.0,0x04d0f59c2b4e23210dd7f6ece497e732814e759b,0.0,0.0
2,1,1,0,0,0,0.10858534668375855,0.05383416248159528,0.0,0x04d12047150d1cf5f6560369261cdffc4ea65524,3950.0,0.0
34,15,8,6,5,0,15.551925918356616,6.105741863836711,1.099432089494567,0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,95386.84848484848,0.18006527527904834
8,4,2,1,1,0,4475.747686339933,2006.8641389657905,2016.4493671612952,0x04d1e3032002bf14d508b9be1272bcd391991740,24781.14285714286,1.0047762217727625
2,1,0,0,1,0,1.0266117233011043e-08,0.0,0.0,0x04d24342c8b8a7310d9119d891c44b867187f033,12.0,0.0
1,1,0,0,0,0,0.14528755335100635,0.0,0.0,0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,0.0,0.0
4,1,1,1,1,0,1021.8123526945859,261.39093747214355,261.36292425171405,0x04d34271e0216a8e3bab7598557112f70a06dc48,10.666666666666666,0.99989283017728
7,3,1,1,2,0,90349.51241130887,70101.12334891659,70278.14668472024,0x04d3878b491afb02abaec1dc7964e69cd01781be,1255976.5,1.0025252567626135
1,1,0,0,0,0,9.79583625725448e-11,0.0,0.0,0x04d3f7e620e40fc5e78ba88b1a1745d33e722a8d,0.0,0.0
4,1,1,1,1,0,1191.8286881731296,488.4143464360011,488.4143464360011,0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8,24.666666666666668,1.0
1,1,0,0,0,0,1.2897788753900725e-12,0.0,0.0,0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4,0.0,0.0
51,22,7,13,9,0,953.8485544629499,162.94417762307287,15.674724207430154,0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,61825.52,0.09619689660645239
1,1,0,0,0,0,1.9647386932989606e-12,0.0,0.0,0x04d7a4f5ef30dfb0b266376a4d08621540786c8a,0.0,0.0
1,1,0,0,0,0,1.161779049895631,0.0,0.0,0x04d8763310b89bc61ced6f4a86f3eeca7613a157,0.0,0.0
1,1,0,0,0,0,8.634852480549365e-12,0.0,0.0,0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb,0.0,0.0
4,2,1,0,1,0,10.66173222231295,1.5791658087812002,0.0,0x04d9d6934fa51db9f34afd7e65ca08a9d9dfd818,197897.33333333334,0.0
1089,411,178,291,209,0,22486.960088777694,5145.823677469856,4904.898067215045,0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5,6444.20955882353,0.9531803603552013
1,1,0,0,0,0,0.18776787052193591,0.0,0.0,0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb,0.0,0.0
1,1,0,0,0,0,1.3312767358275686,0.0,0.0,0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a,0.0,0.0
1,1,0,0,0,0,0.028147427034400055,0.0,0.0,0x04dc49397769e402f28c1e65cefcf31664a03377,0.0,0.0
12,4,5,3,0,0,34361.67187904975,2.2514989628099074e-08,2.2025523045825315e-08,0x04dc6792cdf6f04acf894780cfb486fd0987ae86,75606.09090909091,0.9782604127135419
1,1,0,0,0,0,1.6375224650433864,0.0,0.0,0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2,0.0,0.0
3,1,1,0,1,0,8337.01908022501,3.952983499747336e-09,0.0,0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,53327.5,0.0
1,0,1,0,0,0,0.0,0.00010758338942627094,0.0,0x04dde662ee487ca57b13932a23352eb854ec36bf,0.0,0.0
147,52,38,24,33,0,4033696.558284602,889292.3938797577,809655.9884932216,0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d,40225.25342465754,0.9104496946846665
2,2,0,0,0,0,2.942990744688436,0.0,0.0,0x04de57ea266868ee5ba9d98e744113d1ef889e15,136417.0,0.0
1,1,0,0,0,0,1.973953599582738e-12,0.0,0.0,0x04df6080e88b03f222a7297562428c5828a59500,0.0,0.0
2,1,0,0,1,0,1.009557957451967e-09,0.0,0.0,0x04dfa904deeccfe06cfa698966deb2483c8b759e,1894.0,0.0
1,1,0,0,0,0,1.1896050675789367,0.0,0.0,0x04e086dbc437c49e89ffd74cd11beb59d49e6180,0.0,0.0
1,1,0,0,0,0,308.8576798286581,0.0,0.0,0x04e0d1a9aa9a0196175bd65c925de8975e0119db,0.0,0.0
4,3,1,0,0,0,0.00022383628854813324,2.1042873813176994e-05,0.0,0x04e143012ddcd4da17c439992614f51d4f2d367d,683416.6666666666,0.0
28,6,4,3,15,0,427.3348776284638,1.051562225086036e-09,1.0534007584006134e-09,0x04e1a99f76658931ef68f1b6a948378834282954,105080.51851851853,1.0017483828067588
2,2,0,0,0,0,2.0372349776581217e-12,0.0,0.0,0x04e1d908395d64f429d57b7e848e4b63b1cdd91a,656030.0,0.0
1,1,0,0,0,0,1.1161247677219205e-12,0.0,0.0,0x04e2100602d434733dd26d5a4d17257a89038df9,0.0,0.0
4,1,1,1,1,0,4056.299303719259,891.6931307823451,891.6931307823451,0x04e2b5c5d91f7f630d36142043d8a1752af689c0,44.0,1.0
44,22,11,0,11,0,3724.681131664731,1662.4411948335198,0.0,0x04e40c8f0b5c7e71d2eaca55387405326d533f56,54432.41860465116,0.0
6,2,4,0,0,0,218.8023731839868,1.0524187007442937e-10,0.0,0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1,298556.0,0.0
675,244,183,149,99,0,346570.1871943906,27786.657954346956,25931.333811081102,0x04e492d349e82cafdc314cc0d966592b6ee9df11,10012.194362017804,0.9332296764039014
26,13,5,3,5,0,283055.0232887231,213648.43807141104,212162.15008500864,0x04e51339af9f53915c2ad3a955b13c9ba5a67433,175392.52,0.9930433004808319
1,1,0,0,0,0,1.1064606846863378e-12,0.0,0.0,0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e,0.0,0.0
18,3,2,4,9,0,2010.3288364068685,1005.1365036010019,995.7094921203936,0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,82367.17647058824,0.990621162949674
2,2,0,0,0,0,586.9458424828238,0.0,0.0,0x04e5b03ac3867124c0ecf5f079cf68abbd158ff7,1514511.0,0.0
1,1,0,0,0,0,328.75135435650435,0.0,0.0,0x04e62093139964b4f730dd93634ad193dc13ecca,0.0,0.0
2,1,0,0,1,0,1.0390280286690395e-09,0.0,0.0,0x04e68b05315dffd1b2ab7bbd2efec17623835017,22.0,0.0
1,1,0,0,0,0,3.956281200542883,0.0,0.0,0x04e6cc49e0aeb43a93278ab30be2fb6dc8911e18,0.0,0.0
28,13,7,4,4,0,633.7179380102046,1.1526420711101198e-09,1.152751167616064e-09,0x04e6e7c324cfb56173d2028e18bf3207b169a71a,10230.703703703704,1.0000946490750933
2,1,1,0,0,0,0.021581342180653395,0.0049967465355704125,0.0,0x04e81e32966b75f900c2aa2bf7f0c31f75c11310,0.0,0.0
1,1,0,0,0,0,1.0976178960209538e-12,0.0,0.0,0x04e890472a98d3770cd1b14c3717eb39a4978d0b,0.0,0.0
17,11,2,1,3,0,10.8147466743535,1.8066385443030028e-09,1.7992219077848758e-09,0x04e8a3412d46f8625005d8e320c45b6f3c0242df,59987.375,0.9958947867344498
1,1,0,0,0,0,1.0810018794003033,0.0,0.0,0x04e9191932a0f33c8c13eb760727139f73d3f0e0,0.0,0.0
26,17,5,1,3,0,6.806413112249071,1.2844724667559393e-07,5.404936638924599e-09,0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,213622.68,0.042079038506565226
6,4,2,0,0,0,1.1946902778675423,2.018448832310957e-13,0.0,0x04e96cdcfbcce8c972c5f976117784933e0cc6af,487041.2,0.0
19,5,4,5,5,0,9.270394035814081e-11,6.350873205647585e-11,6.329623358308124e-11,0x04ea240f764d8784d76485863ee5accf9e336f9e,23080.944444444445,0.9966540274618356
2,1,0,0,1,0,84.28563809758761,0.0,0.0,0x04ea49503f7426021b1f1f82ee6ade6afa30b79e,38.0,0.0
2,2,0,0,0,0,2.2596098782034474e-12,0.0,0.0,0x04eae81b5fc871555f850f1d8c5e0c94d2791760,471506.0,0.0
58,26,10,8,13,1,8489.350525221078,81.51873525738894,1.223680806393834e-09,0x04eb9b28d200a20337a5383b02f8b19cd419f577,120102.77192982456,1.5011037677782403e-11
13,8,2,1,2,0,45.71388183572601,1.159667410572045e-08,1.1589707113998251e-08,0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,40357.0,0.999399225014113
1,1,0,0,0,0,1.035674240722986,0.0,0.0,0x04ec067d7fc89512e7b585fde128b0e5c423cf0d,0.0,0.0
20,12,7,1,0,0,65732.8510383149,2.8100429631169666e-08,1.0015816064217595e-09,0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,385590.4210526316,0.03564292858037947
2,1,0,0,1,0,1.2278232406629302e-09,0.0,0.0,0x04eca276ed3206f92fc117deea34b7b02d95a805,762304.0,0.0
22,7,4,4,7,0,16051.689642776928,9990.776796805867,10080.138158472764,0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,8716.047619047618,1.0089443857554166
3,3,0,0,0,0,50.852743811924874,0.0,0.0,0x04ecaede106078c2948534c5fdf128941c7fb638,1328220.5,0.0
11,7,1,1,2,0,74046.45675420326,58854.8396704504,60484.5845775947,0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,745353.3,1.0276909242514267
7,0,1,2,4,0,0.0,5.015887108259136e-09,1.0031775135109618e-08,0x04ee01137811d587ecbef9262a8db2248666f341,40.0,2.000000183136368
481,294,31,37,119,0,393799.30594421993,92656.18639582192,5976.638861306001,0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76,24214.81875,0.06450339792503591
3,2,1,0,0,0,2.2730475876687937,0.11191814376473717,0.0,0x04ee321ee32021c6607a5e6421b3e09008bebc08,1514.0,0.0
2,2,0,0,0,0,2.044367283388083e-12,0.0,0.0,0x04ee3685ad086d8b06d07ea3a32a69e449b7bd26,578981.0,0.0
2,1,0,0,1,0,273.11981445162104,0.0,0.0,0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,1191173.0,0.0
23,6,3,4,10,0,1.9508415061498643e-08,1.6489767600656086e-08,1.8021822311171894e-08,0x04eefaeb6f90a5627dba307c15a65acf3e589573,74451.45454545454,1.0929094179868764
8,0,1,4,3,0,0.0,4.798018291500662e-10,9.608237273469744e-10,0x04efc3225aa96a0fcb977bfbada6712f99310545,301341.28571428574,2.0025428603492474
1,1,0,0,0,0,1.1049192901096667e-12,0.0,0.0,0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,0.0,0.0
29,14,3,3,9,0,1558.0012082119406,100.1647532540215,100.82538744092207,0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,340206.75,1.0065954756083229
1,1,0,0,0,0,0.22749687452370282,0.0,0.0,0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28,0.0,0.0
1,1,0,0,0,0,1.0231512093005437,0.0,0.0,0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf,0.0,0.0
180,87,34,26,32,1,54138.46723516151,22757.737446112806,19593.812331280733,0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,21237.620111731845,0.8609736524852784
149,56,39,22,32,0,11807.14492028877,2470.261160660788,695.6978300825075,0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,58407.09459459459,0.2816292629951767
145,74,54,10,7,0,20633.449612527835,1093.3063029354116,4.866077595512919e-09,0x04f1fc616db817879898aa1635d574593f227b4e,52571.28472222222,4.4507907641692144e-12
1,1,0,0,0,0,0.00475437314844654,0.0,0.0,0x04f240a979ad95e8a88286515c2d8599f28d71b5,0.0,0.0
1,1,0,0,0,0,1.8076441894087943e-12,0.0,0.0,0x04f254950c0edc6c302d0dfbdd247b2ebf303a7b,0.0,0.0
3,3,0,0,0,0,4.479502841978379e-12,0.0,0.0,0x04f2622ab4624a554e3c036cce245508d10a24c4,510671.0,0.0
10,3,2,2,3,0,1.6439249970575837e-10,7.33751243977647e-11,7.33751415129359e-11,0x04f273dde0c27ae188f81246bbda93f444cd9dd3,296.44444444444446,1.000000233255771
3,3,0,0,0,0,2.1215701982471477e-12,0.0,0.0,0x04f2c1bc52e361bc08d4561996a9f2bd55673be0,565714.0,0.0
2,2,0,0,0,0,0.37553602331928326,0.0,0.0,0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,116599.0,0.0
1,0,0,0,1,0,0.0,0.0,0.0,0x04f36041728f59a4826229f8887aaacbd7ad4ab7,0.0,0.0
